file_year,category,rank,name,year,high_school,city_state,position,totalpoints,pointspergame,totaltdnum,fgmade,patkickingmade,safeties,gamesplayed
2019,"offense,scoring",481,Will Gatzemeyer,Senior,"Bancroft-Rosalie/Lyons-Decatur Northeast (Bancroft, NE)","(Bancroft, NE)","QB, FS",154,12.8,21,,,0,12
2019,"offense,scoring",482,Antone Moreis,Sophomore,"Martha's Vineyard Regional (Oak Bluffs, MA)","(Oak Bluffs, MA)","RB, DB",153,15.3,23,,11,,10
2019,"offense,scoring",483,Caleb Ojeda,Junior,"Live Oak (Morgan Hill, CA)","(Morgan Hill, CA)","WR, DB",153,13.9,16,4,45,,11
2019,"offense,scoring",484,Nick Valdez,Senior,"Lassen (Susanville, CA)","(Susanville, CA)","RB, CB",153,13.9,19,,33,,11
2019,"offense,scoring",485,Braxton Mcdonald,Junior,Artesia (NM),(NM),SB,153,12.8,24,,7,,12
2019,"offense,scoring",486,Brayden Campbell,Sophomore,"Northwest (McDermott, OH)","(McDermott, OH)",RB,152,15.2,25,,,0,10
2019,"offense,scoring",487,Marion Lukes,Senior,Charlestown (IN),(IN),"RB, SB",152,13.8,25,,,,11
2019,"offense,scoring",488,Brandon Rossmiller,Junior,"Camp Point Central (Camp Point, IL)","(Camp Point, IL)","RB, DB",152,13.8,25,,,,11
2019,"offense,scoring",489,Austin Bell,Junior,"Corner Canyon (Draper, UT)","(Draper, UT)",RB,152,13.8,25,,,,11
2019,"offense,scoring",490,Chet Mccully,Senior,"Lincoln County (Eureka, MT)","(Eureka, MT)","RB, OLB",152,13.8,23,,,,11
2019,"offense,scoring",491,Donnell Carter,Senior,"Avoyelles (Moreauville, LA)","(Moreauville, LA)",FB,152,12.7,21,,,,12
2019,"offense,scoring",492,Isaac Edwards,Senior,"Harmony (Big Sandy, TX)","(Big Sandy, TX)","RB, MLB",152,12.7,19,,,,12
2019,"offense,scoring",493,Hayden Keck,Junior,Coudersport (PA),(PA),"QB, RB",152,12.7,19,,,,12
2019,"offense,scoring",494,Travone Robinson,Senior,"Union (Rose Hill, NC)","(Rose Hill, NC)","ILB, RB",152,12.7,23,,,,12
2019,"offense,scoring",495,Caullin Lacy,Senior,"Faith Academy (Mobile, AL)","(Mobile, AL)","ATH, CB",152,12.7,25,,,0,12
2019,"offense,scoring",496,Sean Zerkle,Junior,"St. John Paul II (Huntsville, AL)","(Huntsville, AL)","WR, FS",152,12.7,25,,,,12
2019,"offense,scoring",497,Christian Sabatini,Junior,"Tulsa NOAH HomeSchool (Tulsa, OK)","(Tulsa, OK)","OLB, RB",152,12.7,25,,,,12
2019,"offense,scoring",498,Luca Diamont,Senior,"Venice (Los Angeles, CA)","(Los Angeles, CA)",QB,152,11.7,25,,,,13
2019,"offense,scoring",499,Jacob Paradee,Senior,"Central A & M (Moweaqua, IL)","(Moweaqua, IL)","WR, DB",152,11.7,25,,,,13
2019,"offense,scoring",500,Toby Willis,Senior,"Verdigris (Claremore, OK)","(Claremore, OK)","WR, CB",152,11.7,24,,,,13
2019,"offense,scoring",401,Blake Krigbaum,Senior,Brawley (CA),(CA),"RB, MLB",162,12.5,27,,,,13
2019,"offense,scoring",402,Noah Petro,Senior,Oil City (PA),(PA),"RB, OLB",162,12.5,26,,,,13
2019,"offense,scoring",403,Dj Lipke,Senior,Hobart (IN),(IN),,162,11.6,27,,,,14
2019,"offense,scoring",404,Evan Prater,Senior,"Wyoming (Cincinnati, OH)","(Cincinnati, OH)",QB,162,11.6,27,,,,14
2019,"offense,scoring",405,Chandler Schubert,Senior,Danville (IN),(IN),"LB, RB",162,11.6,27,,,,14
2019,"offense,scoring",406,Alfred Menjor,Senior,"Florida State University High School (Tallahassee, FL)","(Tallahassee, FL)","RB, FS",162,11.6,25,,,,14
2019,"offense,scoring",407,Brit Mcquitty,Junior,Stratford (TX),(TX),"RB, OLB",162,10.8,26,,,0,15
2019,"offense,scoring",408,Jojo Earle,Junior,Aledo (TX),(TX),"SB, RB",162,10.1,26,,,,16
2019,"offense,scoring",409,Caden Wolford,Junior,Meeker (OK),(OK),"RB, MLB",161,13.4,24,1,10,,12
2019,"offense,scoring",410,Dan Newsome,Senior,Osceola (AR),(AR),"MLB, QB",161,12.4,24,,15,,13
2019,"offense,scoring",411,Lucas Abbatiello,Senior,"Clarke (Westbury, NY)","(Westbury, NY)","RB, FS",160,16.0,21,,,,10
2019,"offense,scoring",412,Johnathan Arceneaux,Junior,Whittier (CA),(CA),"RB, SS",160,16.0,26,,,,10
2019,"offense,scoring",413,Tate Carney,Sophomore,"Davie (Mocksville, NC)","(Mocksville, NC)","RB, TE",160,14.5,26,,,,11
2019,"offense,scoring",414,Donte Buckner,Senior,White Hall (AR),(AR),RB,160,14.5,26,,,,11
2019,"offense,scoring",415,John Peduzzi,Junior,"Hilton Head Christian Academy (Hilton Head Island, SC)","(Hilton Head Island, SC)","WR, QB",160,13.3,18,1,43,,12
2019,"offense,scoring",416,Keith Richard,Senior,"Acadiana Christian (Lafayette, LA)","(Lafayette, LA)","RB, S",160,13.3,22,,,,12
2019,"offense,scoring",417,Caleb Curcio,Junior,"Grace Christian Academy (Knoxville, TN)","(Knoxville, TN)","RB, WR",160,13.3,26,,,,12
2019,"offense,scoring",418,Dylan Church,Senior,"North Wilkes (Hays, NC)","(Hays, NC)","RB, SS",160,13.3,25,,,,12
2019,"offense,scoring",419,Brandon Cerna,Senior,Crane (TX),(TX),"WR, QB",160,13.3,25,,,,12
2019,"offense,scoring",420,Dresean Kendrick,Senior,"Glass (Lynchburg, VA)","(Lynchburg, VA)","QB, CB",160,12.3,26,,,,13
2019,"offense,scoring",421,Keegan Myrick,Junior,"Bishop Guilfoyle (Altoona, PA)","(Altoona, PA)","RB, DB",160,12.3,24,,,,13
2019,"offense,scoring",422,Hunter Ogle,Junior,"Santa Cruz Valley (Eloy, AZ)","(Eloy, AZ)","RB, ILB",160,12.3,24,,,,13
2019,"offense,scoring",423,Carson Oestreich,Senior,Pierce (NE),(NE),"RB, OLB",160,12.3,26,,,0,13
2019,"offense,scoring",424,Frank Peasant,Senior,"Escambia (Pensacola, FL)","(Pensacola, FL)","RB, ILB",160,10.7,26,,4,,15
2019,"offense,scoring",425,Devari Robinson,Senior,McKeesport (PA),(PA),"SS, QB",159,15.9,26,,3,,10
2019,"offense,scoring",426,Luke Alleman,Junior,Thibodaux (LA),(LA),"QB, FS",158,15.8,26,,,,10
2019,"offense,scoring",427,Teddy Ruffner,Junior,Mars (PA),(PA),,158,14.4,26,,,,11
2019,"offense,scoring",428,Luke Morley,Junior,"Massaponax (Spotsylvania, VA)","(Spotsylvania, VA)","QB, WR",158,12.2,26,,,,13
2019,"offense,scoring",429,Clarence Freeman iv,Senior,"Bishop's (La Jolla, CA)","(La Jolla, CA)","WR, CB",158,12.2,20,,,,13
2019,"offense,scoring",430,Brandon Lawton,Senior,Huntingdon (TN),(TN),"RB, WR",158,12.2,25,,,,13
2019,"offense,scoring",431,Jordan Smith,Senior,"Centennial (Las Vegas, NV)","(Las Vegas, NV)",RB,158,11.3,26,,,,14
2019,"offense,scoring",432,Keandre Lambert,Senior,"Maury (Norfolk, VA)","(Norfolk, VA)","WR, CB",158,10.5,26,,,,15
2019,"offense,scoring",433,Dylan Farve,Senior,Richton (MS),(MS),"QB, DB",158,10.5,25,,,,15
2019,"offense,scoring",434,Joe Sacco,Junior,"St. Edward (Elgin, IL)","(Elgin, IL)","RB, SS",157,14.3,20,,33,,11
2019,"offense,scoring",435,Cameron Skattebo,Senior,Rio Linda (CA),(CA),"RB, LB",157,13.1,21,,17,,12
2019,"offense,scoring",436,Justin Lacks,Senior,"Moore Catholic (Staten Island, NY)","(Staten Island, NY)","RB, CB",156,15.6,22,,,,10
2019,"offense,scoring",437,Quintavious Lockett,Sophomore,"Douglass (Atlanta, GA)","(Atlanta, GA)",RB,156,15.6,26,,,,10
2019,"offense,scoring",438,Raleek Brown,Sophomore,"Edison (Stockton, CA)","(Stockton, CA)",ATH,156,15.6,26,,,,10
2019,"offense,scoring",439,David Lilly,Senior,"Bishop Neumann (Wahoo, NE)","(Wahoo, NE)","MLB, RB",156,15.6,26,0,,,10
2019,"offense,scoring",440,Brandon Coker,Senior,Wortham (TX),(TX),"QB, SS",156,15.6,20,,,,10
2019,"offense,scoring",441,Anthony Cervantes,Senior,"Susan Moore (Blountsville, AL)","(Blountsville, AL)",RB,156,15.6,26,,,,10
2019,"offense,scoring",442,Demarkcus Bowman,Senior,Lakeland (FL),(FL),RB,156,14.2,25,,,,11
2019,"offense,scoring",443,Keamodre Horace,Junior,Center (TX),(TX),"RB, OLB",156,14.2,26,,,,11
2019,"offense,scoring",444,Ali Lee jr,Junior,Woodbridge (NJ),(NJ),"RB, CB",156,14.2,26,,,,11
2019,"offense,scoring",445,Evan Stumpf,Senior,Norwalk (OH),(OH),"RB, SB",156,14.2,26,,,,11
2019,"offense,scoring",446,Kendall Thomas,Senior,"Stony Point (Round Rock, TX)","(Round Rock, TX)","RB, SB",156,14.2,26,,,,11
2019,"offense,scoring",447,Tim Baldwin jr,Senior,"Patriot (Nokesville, VA)","(Nokesville, VA)",RB,156,14.2,25,,,,11
2019,"offense,scoring",448,Dakota Mornhinweg,Senior,Carmel (CA),(CA),"RB, WR",156,14.2,26,,,,11
2019,"offense,scoring",449,Rylan Chandler,Senior,"Minico (Rupert, ID)","(Rupert, ID)","RB, WR",156,14.2,26,,,,11
2019,"offense,scoring",450,Erik Hernandez,Junior,"Castle Park (Chula Vista, CA)","(Chula Vista, CA)","RB, WR",156,13.0,26,,,,12
2019,"offense,scoring",1,Davon Booth,Senior,El Monte (CA),(CA),"RB, DB",361,24.1,48,,3,,15
2019,"offense,scoring",2,Quinton Cooley,Senior,"Southern Nash (Bailey, NC)","(Bailey, NC)","RB, OLB",358,23.9,55,,,,15
2019,"offense,scoring",3,Charlie Spegal,Senior,New Palestine (IN),(IN),RB,332,23.7,55,,,,14
2019,"offense,scoring",4,Colton Marshall,Senior,Hawley (TX),(TX),"RB, LB",328,23.4,46,,,,14
2019,"offense,scoring",5,Treveyon Henderson,Junior,Hopewell (VA),(VA),"FS, RB",318,21.2,53,,,,15
2019,"offense,scoring",6,Gabe Jones,Senior,West Jefferson (OH),(OH),"RB, DB",308,22.0,51,,,,14
2019,"offense,scoring",7,Cameron Thomas,Senior,Picayune (MS),(MS),"CB, RB",306,20.4,51,,,,15
2019,"offense,scoring",8,Benjamin Jackson,Senior,"West Greene (Waynesburg, PA)","(Waynesburg, PA)","RB, OLB",302,25.2,50,,,0,12
2019,"offense,scoring",9,Macklin Ayers,Senior,"Upper Dauphin Area (Elizabethville, PA)","(Elizabethville, PA)","SS, QB",302,23.2,42,,,1,13
2019,"offense,scoring",10,Devon Achane,Senior,"Fort Bend Marshall (Missouri City, TX)","(Missouri City, TX)","RB, WR",302,18.9,50,,,,16
2019,"offense,scoring",11,Jalen White,Senior,Daleville (AL),(AL),"RB, FS",300,27.3,49,,,,11
2019,"offense,scoring",12,Eli Salinas,Senior,San Saba (TX),(TX),"RB, DE",295,22.7,38,1,58,,13
2019,"offense,scoring",13,Tresean Stewart,Junior,"Winston-Salem Preparatory Academy (Winston-Salem, NC)","(Winston-Salem, NC)","RB, SS",288,22.2,46,,,,13
2019,"offense,scoring",14,Isaiah Davis,Senior,Joplin (MO),(MO),"RB, MLB",288,20.6,47,,,0,14
2019,"offense,scoring",15,Keaton Mitchell,Senior,"Eagle's Landing Christian Academy (McDonough, GA)","(McDonough, GA)","RB, CB",288,20.6,48,,,,14
2019,"offense,scoring",16,Landin Sledge,Junior,"Riverside-Durham (Durham, NC)","(Durham, NC)",QB,286,23.8,47,,,,12
2019,"offense,scoring",17,Cameron Rickett,Senior,Springtown (TX),(TX),RB,286,20.4,46,,,,14
2019,"offense,scoring",18,Keegan Williams,Senior,"Oceanside Collegiate Academy (Mt. Pleasant, SC)","(Mt. Pleasant, SC)","RB, DB",278,21.4,46,,,,13
2019,"offense,scoring",19,Cullen Bruner,Senior,Marceline (MO),(MO),"SB, OLB",277,19.8,36,6,41,1,14
2019,"offense,scoring",20,Amaad Foston,Junior,"John Milledge Academy (Milledgeville, GA)","(Milledgeville, GA)",RB,276,21.2,46,,,,13
2019,"offense,scoring",21,Conor Haviland,Senior,Humboldt (KS),(KS),"QB, RB",274,24.9,40,,,,11
2019,"offense,scoring",22,Cael Patterson,Senior,"Orange Glen (Escondido, CA)","(Escondido, CA)","RB, FS",274,22.8,38,,,,12
2019,"offense,scoring",23,Brady Lyssy,Senior,Falls City (TX),(TX),"RB, CB",274,18.3,41,,,,15
2019,"offense,scoring",24,Ahmad Johnson,Senior,Pelahatchie (MS),(MS),"RB, DE",272,20.9,44,,,0,13
2019,"offense,scoring",25,Anthony Simpson,Senior,Bloomfield (CT),(CT),"WR, CB",272,20.9,45,,,,13
2019,"offense,scoring",26,Ja'Don Mendoza,Junior,"True Divine Word Academy (St. Louis, MO)","(St. Louis, MO)","RB, SS",272,19.4,42,,,,14
2019,"offense,scoring",27,Kaedric Cobbs,Senior,"Guyer (Denton, TX)","(Denton, TX)","RB, SS",272,17.0,41,,,,16
2019,"offense,scoring",28,Cade Rice,Junior,"Greenon (Springfield, OH)","(Springfield, OH)",QB,270,27.0,45,,,,10
2019,"offense,scoring",29,Emmett Wood,Sophomore,"Tioga (Tioga Center, NY)","(Tioga Center, NY)","RB, SS",270,22.5,42,,,,12
2019,"offense,scoring",30,Kobe Clark,Senior,Schoolcraft (MI),(MI),"RB, CB",270,22.5,45,,,,12
2019,"offense,scoring",31,Jevyon Ducker,Senior,"Bellevue West (Bellevue, NE)","(Bellevue, NE)",RB,270,20.8,45,,,,13
2019,"offense,scoring",32,Wyatt Pedigo,Senior,Hoisington (KS),(KS),"MLB, RB",268,22.3,44,,,0,12
2019,"offense,scoring",33,Roddrell Freeman,Junior,Mart (TX),(TX),"DE, RB",268,16.8,41,,,,16
2019,"offense,scoring",34,Marcus Mcfadden,Senior,"Indianapolis Lutheran (Indianapolis, IN)","(Indianapolis, IN)","RB, OLB",266,19.0,44,,,0,14
2019,"offense,scoring",35,Logan Haskell,Junior,"Susquehanna Valley (Conklin, NY)","(Conklin, NY)","QB, DB",263,20.2,34,0,23,,13
2019,"offense,scoring",36,Marquael Parks,Junior,Orrville (OH),(OH),"RB, S",262,21.8,43,,,,12
2019,"offense,scoring",37,Arland Bruce iv,Junior,"Olathe North (Olathe, KS)","(Olathe, KS)","QB, RB",260,20.0,43,,,,13
2019,"offense,scoring",38,Stone Sheffield,Senior,"Harding Academy (Searcy, AR)","(Searcy, AR)",WR,254,16.9,42,,,,15
2019,"offense,scoring",39,Bijan Robinson,Senior,"Salpointe Catholic (Tucson, AZ)","(Tucson, AZ)",RB,252,22.9,42,,,,11
2019,"offense,scoring",40,Elijah Young,Senior,"South-Doyle (Knoxville, TN)","(Knoxville, TN)","RB, LB",252,21.0,42,,,,12
2019,"offense,scoring",41,Jaques Evans,Senior,Dublin (GA),(GA),"LB, FB",252,18.0,42,,,,14
2019,"offense,scoring",42,Lenny Kelley,Senior,Dallas (PA),(PA),"RB, CB",252,16.8,42,,,0,15
2019,"offense,scoring",43,Jevon Williams,Senior,Hamlin (TX),(TX),"FS, WR",252,16.8,41,,,,15
2019,"offense,scoring",44,Nate Boyle,Senior,Tamaqua (PA),(PA),"RB, LB",251,17.9,33,1,46,,14
2019,"offense,scoring",45,Isaiah Creech,Senior,"Highland (Palmdale, CA)","(Palmdale, CA)","RB, SS",250,15.6,37,,,1,16
2019,"offense,scoring",46,Jahmyr Gibbs,Senior,Dalton (GA),(GA),"RB, WR",244,22.2,40,,,,11
2019,"offense,scoring",47,Jt Anthony,Senior,Bremond (TX),(TX),"RB, WR",244,17.4,39,,,,14
2019,"offense,scoring",48,Bryson Daily,Senior,Abernathy (TX),(TX),"QB, OLB",244,17.4,40,,,1,14
2019,"offense,scoring",49,Clint Epperson,Senior,Valley View (TX),(TX),"RB, LB",244,16.3,40,,,,15
2019,"offense,scoring",50,Ace Whitehead,Junior,Lampasas (TX),(TX),"QB, K",243,16.2,21,6,97,,15
2019,"offense,scoring",351,Stephen Gosnell,Senior,"East Surry (Pilot Mountain, NC)","(Pilot Mountain, NC)","WR, QB",168,11.2,28,,,0,15
2019,"offense,scoring",352,Reece Stammen,Junior,Ansonia (OH),(OH),,166,16.6,24,,,0,10
2019,"offense,scoring",353,Jerry Padgett,Junior,"Western (Russiaville, IN)","(Russiaville, IN)","RB, OLB",166,16.6,26,,,,10
2019,"offense,scoring",354,Israel Abanikanda,Senior,"Lincoln (Brooklyn, NY)","(Brooklyn, NY)","RB, DB",166,15.1,25,,,,11
2019,"offense,scoring",355,Ja'derris Carr-kersh,Junior,"Vista PEAK Prep (Aurora, CO)","(Aurora, CO)","RB, CB",166,15.1,27,,,,11
2019,"offense,scoring",356,Kaleb Donor,Junior,"Maplewood (Guys Mills, PA)","(Guys Mills, PA)","RB, OLB",166,15.1,26,,,,11
2019,"offense,scoring",357,Fredrick Mallay,Senior,"Mt. Pleasant (Providence, RI)","(Providence, RI)","CB, RB",166,15.1,26,,,,11
2019,"offense,scoring",358,Avante Stevens,Senior,Eunice (NM),(NM),"WR, DB",166,13.8,26,,,,12
2019,"offense,scoring",359,Jed Evans,Senior,"Granville Central (Stem, NC)","(Stem, NC)","CB, RB",166,13.8,25,,,,12
2019,"offense,scoring",360,Nate Thomas,Junior,"St. Laurence (Burbank, IL)","(Burbank, IL)",RB,166,12.8,27,,,,13
2019,"offense,scoring",361,Ryan Ramirez,Junior,Dos Palos (CA),(CA),"RB, OLB",166,11.9,27,,,,14
2019,"offense,scoring",362,Walter Gooding,Senior,"Esperanza (Anaheim, CA)","(Anaheim, CA)","RB, DB",166,11.9,27,,,,14
2019,"offense,scoring",363,Cayden Milz,Senior,"Black Hawk/Warren IL (South Wayne, WI)","(South Wayne, WI)",,166,11.9,24,,,,14
2019,"offense,scoring",364,Kelin Parsons,Senior,"West Stokes (King, NC)","(King, NC)","WR, CB",166,11.1,26,,,1,15
2019,"offense,scoring",365,Isaac Harris,Senior,"North Cross (Roanoke, VA)","(Roanoke, VA)","RB, LB",164,14.9,27,,,,11
2019,"offense,scoring",366,Jake Williams,Senior,"Pascack Valley (Hillsdale, NJ)","(Hillsdale, NJ)","RB, LB",164,14.9,27,,,,11
2019,"offense,scoring",367,Tyshawn Lopez,Senior,"William Floyd (Mastic Beach, NY)","(Mastic Beach, NY)","RB, OLB",164,13.7,27,,,,12
2019,"offense,scoring",368,Aiden Shewcow,Junior,"Oak Grove (Winston-Salem, NC)","(Winston-Salem, NC)","RB, LB",164,13.7,26,,,,12
2019,"offense,scoring",369,Daniel Miller,Senior,Marksville (LA),(LA),"RB, CB",164,13.7,27,,,,12
2019,"offense,scoring",370,Austin Mages,Junior,"Perkins-Tryon (Perkins, OK)","(Perkins, OK)","QB, SS",164,13.7,27,,,,12
2019,"offense,scoring",371,Wenkers Wright,Junior,"Floyd Central (Floyds Knobs, IN)","(Floyds Knobs, IN)","RB, CB",164,13.7,27,,,,12
2019,"offense,scoring",372,Marshall Pike,Senior,"Discovery Canyon (Colorado Springs, CO)","(Colorado Springs, CO)","FB, DT",164,13.7,27,,,0,12
2019,"offense,scoring",373,Amin Woods,Senior,"Cornwall Central (New Windsor, NY)","(New Windsor, NY)",RB,164,13.7,27,,,,12
2019,"offense,scoring",374,Mark Saunders,Junior,"Grapevine Faith Christian (Grapevine, TX)","(Grapevine, TX)","RB, DB",164,13.7,27,,,,12
2019,"offense,scoring",375,Hans Grassmann,Senior,"Placer (Auburn, CA)","(Auburn, CA)","FB, DE",164,12.6,27,,,,13
2019,"offense,scoring",376,Jackson Perrien,Senior,Sutton (NE),(NE),"QB, CB",164,12.6,24,,,,13
2019,"offense,scoring",377,Devonte Murray,Senior,Murphy (NC),(NC),"RB, CB",164,12.6,25,,,,13
2019,"offense,scoring",378,Cairo Payne,Senior,"Fort Zumwalt North (O'Fallon, MO)","(O'Fallon, MO)","SB, SS",164,12.6,26,,,,13
2019,"offense,scoring",379,Carter Otto,Junior,Elk River (MN),(MN),"RB, SS",164,12.6,21,,,0,13
2019,"offense,scoring",380,Zach Westmoreland,Senior,Joplin (MO),(MO),"WR, FS",164,11.7,27,,,0,14
2019,"offense,scoring",381,Cortezz Jones,Senior,"SouthWest Edgecombe (Pinetops, NC)","(Pinetops, NC)","RB, OLB",164,11.7,26,,,,14
2019,"offense,scoring",382,Tyler Cherry,Senior,"Wren (Piedmont, SC)","(Piedmont, SC)","WR, RB",164,10.9,27,,,,15
2019,"offense,scoring",383,Kylan Cooper,Senior,"Lawrence County (Monticello, MS)","(Monticello, MS)","RB, S",164,10.9,27,,,,15
2019,"offense,scoring",384,Colin Wagner,Senior,"North Newton (Morocco, IN)","(Morocco, IN)","RB, MLB",162,16.2,27,,,,10
2019,"offense,scoring",385,Jayln Marks,Senior,"City View (Wichita Falls, TX)","(Wichita Falls, TX)",ATH,162,16.2,27,,,,10
2019,"offense,scoring",386,Carl Limbrick,Junior,Jasper (TX),(TX),,162,16.2,27,,,,10
2019,"offense,scoring",387,Kaleb King,Junior,Wewoka (OK),(OK),"WR, CB",162,16.2,26,,,,10
2019,"offense,scoring",388,Mykal Blanco,Senior,"Hanks (El Paso, TX)","(El Paso, TX)","WR, DB",162,14.7,27,,,,11
2019,"offense,scoring",389,David Marquez,Senior,"Trivium Prep (Goodyear, AZ)","(Goodyear, AZ)","RB, LB",162,14.7,27,,,,11
2019,"offense,scoring",390,Jabari Small,Senior,"Briarcrest Christian (Eads, TN)","(Eads, TN)","RB, SB",162,14.7,27,,,,11
2019,"offense,scoring",391,Noah Wagner,Senior,Conifer (CO),(CO),"LB, TB",162,13.5,27,,,,12
2019,"offense,scoring",392,Kyle Franklin,Junior,"IC Catholic Prep (Elmhurst, IL)","(Elmhurst, IL)","RB, MLB",162,13.5,27,,,,12
2019,"offense,scoring",393,Deshareoh Williams,Senior,"Wade Hampton (Hampton, SC)","(Hampton, SC)","RB, SS",162,13.5,27,,,,12
2019,"offense,scoring",394,Xavier Harris,Senior,Oxnard (CA),(CA),"RB, WR",162,13.5,25,,,,12
2019,"offense,scoring",395,Joe M brunson,Junior,Baker (FL),(FL),"QB, RB",162,12.5,27,,,,13
2019,"offense,scoring",396,Damozzio Harris,Junior,"Jenkins (Savannah, GA)","(Savannah, GA)",ATH,162,12.5,27,,,,13
2019,"offense,scoring",397,Timothy Ruff ll,Junior,"Crest (Shelby, NC)","(Shelby, NC)",QB,162,12.5,27,,,0,13
2019,"offense,scoring",398,Noah Petro,Senior,Oil City (PA),(PA),"RB, OLB",162,12.5,26,,,,13
2019,"offense,scoring",399,Blake Krigbaum,Senior,Brawley (CA),(CA),"RB, MLB",162,12.5,27,,,,13
2019,"offense,scoring",400,Shunderrick Powell,Junior,Hoxie (AR),(AR),"RB, SS",162,12.5,27,,,,13
2018,"offense,scoring",451,Tyler Moore,Senior,"Harding Academy (Memphis, TN)","(Memphis, TN)","RB, FS",156,15.6,26,,,,10
2018,"offense,scoring",452,Isaiah Alford,Senior,"Lincoln High (Lincoln, NE)","(Lincoln, NE)","SS, RB",156,15.6,26,,,0,10
2018,"offense,scoring",453,Kobe Brish,Junior,Schuylkill Haven (PA),(PA),"RB, DB",156,14.2,26,,,,11
2018,"offense,scoring",454,Tye Edwards,Senior,"Menendez (St. Augustine, FL)","(St. Augustine, FL)","RB, OLB",156,14.2,26,,,0,11
2018,"offense,scoring",455,Kody Lewis,Junior,"Unicoi County (Erwin, TN)","(Erwin, TN)","RB, OLB",156,14.2,26,,,0,11
2018,"offense,scoring",456,Javyn Drobnick,Junior,"Big Valley Christian (Modesto, CA)","(Modesto, CA)","RB, LB",156,14.2,26,,,,11
2018,"offense,scoring",457,Damon Horton,Senior,Hazleton (PA),(PA),"RB, SS",156,14.2,26,,,,11
2018,"offense,scoring",458,Suddin Sapien,Senior,Midland (TX),(TX),QB,156,14.2,26,,,,11
2018,"offense,scoring",459,Blake Delacruz,Senior,"Parkview (Springfield, MO)","(Springfield, MO)","RB, FS",156,14.2,25,,,,11
2018,"offense,scoring",460,Brenden Sersaw,Senior,Clare (MI),(MI),"RB, CB",156,14.2,26,,,0,11
2018,"offense,scoring",461,Brian Trobel,Junior,Mentor (OH),(OH),TB,156,14.2,26,,,,11
2018,"offense,scoring",462,Cade Burris,Senior,Walnut Ridge (AR),(AR),"FS, SB",156,13.0,24,,,,12
2018,"offense,scoring",463,Jd Dixon,Senior,"Waverly Central (Waverly, TN)","(Waverly, TN)","WR, CB",156,13.0,26,,,,12
2018,"offense,scoring",464,Emeka Egbuka,Sophomore,Steilacoom (WA),(WA),"WR, FS",156,13.0,26,,,,12
2018,"offense,scoring",465,Kameron Booker,Senior,"Jonesboro-Hodge (Jonesboro, LA)","(Jonesboro, LA)","RB, CB",156,13.0,25,,,,12
2018,"offense,scoring",466,Silas Perreiah,Senior,"Northwest Christian School (Colbert, WA)","(Colbert, WA)","RB, LB",156,13.0,26,,,,12
2018,"offense,scoring",467,Tyler Goodson,Senior,"North Gwinnett (Suwanee, GA)","(Suwanee, GA)","RB, SB",156,13.0,26,,,,12
2018,"offense,scoring",468,Levon Bellemy,Senior,"Edgewood (Ellettsville, IN)","(Ellettsville, IN)","RB, CB",156,13.0,26,,,0,12
2018,"offense,scoring",469,Demarcus Carr,Junior,"Billings West (Billings, MT)","(Billings, MT)",RB,156,12.0,26,,,,13
2018,"offense,scoring",470,Demareus Hosey,Senior,"Northwest (Justin, TX)","(Justin, TX)",RB,156,12.0,26,,,,13
2018,"offense,scoring",471,Kain Medrano,Senior,"Pueblo East (Pueblo, CO)","(Pueblo, CO)","WR, FS",156,12.0,25,,,,13
2018,"offense,scoring",472,John Jones,Senior,"Pierce County (Blackshear, GA)","(Blackshear, GA)","RB, FS",156,12.0,26,,,,13
2018,"offense,scoring",473,Billy Lucas,Senior,"Cathedral Prep (Erie, PA)","(Erie, PA)","RB, FS",156,12.0,26,,,,13
2018,"offense,scoring",474,Kaden Williams,Senior,"Providence (Clarksville, IN)","(Clarksville, IN)","RB, SB",156,12.0,26,,,,13
2018,"offense,scoring",475,Ali Boyce,Senior,"Riverview Sarasota (Sarasota, FL)","(Sarasota, FL)","RB, FB",156,12.0,26,,,,13
2018,"offense,scoring",476,Isaac Miles,Sophomore,"Flour Bluff (Corpus Christi, TX)","(Corpus Christi, TX)",RB,156,12.0,26,,,,13
2018,"offense,scoring",477,Chaz Ward,Senior,"Terrebonne (Houma, LA)","(Houma, LA)","RB, OLB",156,12.0,26,,,,13
2018,"offense,scoring",478,Ma'a Notoa,Senior,"Skyridge (Lehi, UT)","(Lehi, UT)","RB, S",156,12.0,26,,,,13
2018,"offense,scoring",479,Matt Burgess,Senior,"Sheldon (Eugene, OR)","(Eugene, OR)","RB, SS",156,11.1,26,,,,14
2018,"offense,scoring",480,Sam Brandt,Junior,Bethany (OK),(OK),"FS, QB",156,11.1,26,,,,14
2018,"offense,scoring",481,Jaquan Albright,Senior,"Mount Tabor (Winston-Salem, NC)","(Winston-Salem, NC)","QB, CB",156,11.1,26,,,,14
2018,"offense,scoring",482,Danny Gregorich,Senior,"Pioneer (Royal Center, IN)","(Royal Center, IN)","FB, LB",156,10.4,20,,,,15
2018,"offense,scoring",483,Daijun Edwards,Junior,"Colquitt County (Norman Park, GA)","(Norman Park, GA)",RB,156,10.4,26,,,,15
2018,"offense,scoring",484,Kevon Jackson,Senior,Louisville (MS),(MS),RB,156,10.4,26,,,,15
2018,"offense,scoring",485,Steele Chambers,Senior,"Blessed Trinity (Roswell, GA)","(Roswell, GA)","RB, OLB",156,10.4,26,,,0,15
